Rent,Deposit,Furnishing,Size,Preferred Tenants,Available From,Build Up,Area,Parking
28500.0,100000,Semi Furnished,2 BHK,Company,Ready to Move,935 sqft,Electronic_city,4w
41500.0,200000,Semi Furnished,2 BHK,"Family, Company",01-Dec-24,"1,265 sqft",Electronic_city,4w
20000.0,100000,Semi Furnished,2 BHK,Family,Ready to Move,"1,280 sqft",Electronic_city,4w
17500.0,50000,Semi Furnished,2 BHK,All,09-Dec-24,800 sqft,Electronic_city,4w
31000.0,75000,Fully Furnished,2 BHK,Company,Ready to Move,"1,250 sqft",Electronic_city,4w
20000.0,75000,Fully Furnished,2 BHK,"Family, Female, Company",Ready to Move,"1,100 sqft",Electronic_city,4w
27000.0,150000,Semi Furnished,3 BHK,Family,01-Dec-24,"1,310 sqft",Electronic_city,4w
40500.0,216000,Semi Furnished,3 BHK,Family,Ready to Move,"1,357 sqft",Electronic_city,4w
20000.0,50000,Semi Furnished,1 BHK,All,05-Dec-24,665 sqft,Electronic_city,4w
28500.0,150000,Semi Furnished,2 BHK,Family,30-Nov-24,"1,190 sqft",Electronic_city,4w
26300.0,100000,Fully Furnished,3 BHK,Bachelor,Ready to Move,"1,600 sqft",Electronic_city,4w
22000.0,120000,Semi Furnished,2 BHK,Company,Ready to Move,"1,050 sqft",Electronic_city,4w
29500.0,200000,Fully Furnished,3 BHK,Family,Ready to Move,"1,280 sqft",Electronic_city,4w
32219.0,150000,Semi Furnished,2 BHK,All,Ready to Move,"1,016 sqft",Electronic_city,4w
38000.0,198000,Semi Furnished,2 BHK,All,Ready to Move,"1,110 sqft",Electronic_city,4w
60000.0,500000,Fully Furnished,3 BHK,All,Ready to Move,"1,600 sqft",Electronic_city,4w
32800.0,200000,Semi Furnished,1 BHK,All,Ready to Move,618 sqft,Electronic_city,4w
21500.0,100000,Semi Furnished,2 BHK,Family,Ready to Move,970 sqft,Electronic_city,4w
36303.0,100000,Semi Furnished,3 BHK,Family,09-Dec-24,"1,103 sqft",Electronic_city,4w
24000.0,100000,Unfurnished,2 BHK,All,01-Jan-25,"1,150 sqft",Electronic_city,4w
16500.0,70000,Semi Furnished,2 BHK,Family,01-Jan-25,545 sqft,Electronic_city,4w
26500.0,100000,Semi Furnished,2 BHK,All,01-Jan-25,"1,000 sqft",Electronic_city,4w
18500.0,75000,Semi Furnished,1 BHK,Company,Ready to Move,750 sqft,Electronic_city,4w
26000.0,100000,Semi Furnished,3 BHK,All,Ready to Move,"1,000 sqft",Electronic_city,4w
40000.0,200000,Fully Furnished,2 BHK,"Family, Bachelor",Ready to Move,"1,107 sqft",Electronic_city,4w
53000.0,288000,Fully Furnished,3 BHK,All,03-Dec-24,"1,728 sqft",Electronic_city,4w
23000.0,75000,Semi Furnished,2 BHK,Family,01-Jan-25,640 sqft,Electronic_city,4w
25000.0,200000,Fully Furnished,2 BHK,Family,Ready to Move,"1,200 sqft",Electronic_city,4w
53750.0,300000,Semi Furnished,3 BHK,Family,05-Dec-24,"1,750 sqft",Electronic_city,4w
41000.0,150000,Semi Furnished,2 BHK,Family,01-Jan-25,"1,340 sqft",Electronic_city,4w
26000.0,120000,Semi Furnished,2 BHK,Family,Ready to Move,"1,250 sqft",Electronic_city,4w
45000.0,240000,Semi Furnished,3 BHK,Family,Ready to Move,"1,449 sqft",Electronic_city,4w
27000.0,200000,Semi Furnished,1 BHK,All,30-Nov-24,"1,200 sqft",Electronic_city,4w
22000.0,100000,Semi Furnished,2 BHK,Family,Ready to Move,850 sqft,Electronic_city,4w
31500.0,140000,Semi Furnished,2 BHK,Company,Ready to Move,755 sqft,Electronic_city,4w
47550.0,200000,Semi Furnished,3 BHK,Family,Ready to Move,"1,575 sqft",Electronic_city,4w
27000.0,250000,Fully Furnished,2 BHK,Family,05-Jan-25,"1,000 sqft",Electronic_city,4w
21000.0,70000,Semi Furnished,2 BHK,Family,15-Dec-24,"1,000 sqft",Electronic_city,4w
22000.0,60000,Semi Furnished,2 BHK,All,Ready to Move,"1,000 sqft",Electronic_city,4w
40625.0,150000,Semi Furnished,3 BHK,All,15-Dec-24,"1,500 sqft",Electronic_city,4w
31200.0,150000,Semi Furnished,3 BHK,"Family, Bachelor",Ready to Move,"1,442 sqft",Electronic_city,4w
35000.0,150000,Semi Furnished,1 BHK,All,01-Dec-24,618 sqft,Electronic_city,4w
24000.0,100000,Semi Furnished,3 BHK,Family,Ready to Move,"1,200 sqft",Electronic_city,4w
28486.0,95000,Fully Furnished,2 BHK,"Female, Family, Company",20-Jan-25,"1,105 sqft",Electronic_city,4w
25000.0,100000,Semi Furnished,2 BHK,All,10-Dec-24,"1,160 sqft",Electronic_city,4w
47000.0,250000,Semi Furnished,3 BHK,"Family, Bachelor",Ready to Move,"1,640 sqft",Electronic_city,4w
27000.0,150000,Semi Furnished,1 BHK,Family,02-Jan-25,640 sqft,Electronic_city,4w
15000.0,60000,Semi Furnished,2 BHK,Family,02-Dec-24,850 sqft,Electronic_city,4w
27000.0,100000,Semi Furnished,2 BHK,Family,15-Jan-25,"1,025 sqft",Electronic_city,4w
35000.0,150000,Semi Furnished,3 BHK,Family,01-Dec-24,"1,530 sqft",Electronic_city,4w
19700.0,100000,Semi Furnished,2 BHK,Family,01-Jan-25,800 sqft,Electronic_city,4w
55000.0,250000,Semi Furnished,3 BHK,All,Ready to Move,"1,300 sqft",Electronic_city,4w
46000.0,200000,Semi Furnished,3 BHK,Family,07-Jan-25,"1,342 sqft",Electronic_city,4w
18500.0,60000,Semi Furnished,2 BHK,All,10-Dec-24,900 sqft,Electronic_city,4w
26000.0,100000,Semi Furnished,2 BHK,Family,Ready to Move,800 sqft,Electronic_city,4w
28400.0,100000,Semi Furnished,3 BHK,Family,01-Jan-25,"1,177 sqft",Electronic_city,4w
25000.0,100000,Fully Furnished,2 BHK,All,Ready to Move,"1,080 sqft",Electronic_city,4w
26500.0,120000,Semi Furnished,2 BHK,Family,29-Nov-24,"1,100 sqft",Electronic_city,4w
31500.0,180000,Semi Furnished,2 BHK,Family,Ready to Move,"1,200 sqft",Electronic_city,4w
22000.0,75000,Semi Furnished,3 BHK,Family,Ready to Move,"1,300 sqft",Electronic_city,4w
38500.0,120000,Fully Furnished,2 BHK,Family,30-Nov-24,"1,135 sqft",Electronic_city,4w
33000.0,150000,Semi Furnished,3 BHK,All,01-Dec-24,"1,010 sqft",Electronic_city,4w
25000.0,100000,Semi Furnished,2 BHK,Family,01-Dec-24,"1,135 sqft",Electronic_city,4w
28000.0,200000,Semi Furnished,3 BHK,Family,Ready to Move,"1,465 sqft",Electronic_city,4w
65500.0,300000,Semi Furnished,3 BHK,Family,17-Jan-25,"1,467 sqft",Electronic_city,4w
9000.0,25000,Semi Furnished,1 BHK,Company,Ready to Move,400 sqft,Electronic_city,4w
32000.0,120000,Semi Furnished,1 BHK,All,01-Jan-25,618 sqft,Electronic_city,4w
27000.0,150000,Semi Furnished,3 BHK,All,05-Dec-24,"1,300 sqft",Electronic_city,4w
32000.0,150000,Semi Furnished,3 BHK,Company,01-Dec-24,"1,010 sqft",Electronic_city,4w
17500.0,50000,Semi Furnished,2 BHK,All,Ready to Move,"1,040 sqft",Electronic_city,4w
27100.0,110000,Semi Furnished,2 BHK,Company,Ready to Move,"1,200 sqft",Electronic_city,4w
34200.0,100000,Fully Furnished,2 BHK,Company,Ready to Move,"1,341 sqft",Electronic_city,4w
13300.0,60000,Semi Furnished,2 BHK,All,17-Dec-24,600 sqft,Electronic_city,4w
27000.0,100000,Semi Furnished,2 BHK,Company,Ready to Move,"1,155 sqft",Electronic_city,4w
15000.0,50000,Semi Furnished,2 BHK,Company,01-Dec-24,700 sqft,Electronic_city,4w
28000.0,65000,Fully Furnished,2 BHK,Company,Ready to Move,"1,250 sqft",Electronic_city,4w
53500.0,280000,Fully Furnished,3 BHK,Family,Ready to Move,"1,679 sqft",Electronic_city,4w
50000.0,250000,Semi Furnished,3 BHK,"Family, Company",Ready to Move,"1,750 sqft",Electronic_city,4w
32000.0,100000,Fully Furnished,3 BHK,Family,Ready to Move,"1,350 sqft",Electronic_city,4w
30000.0,150000,Semi Furnished,3 BHK,Company,Ready to Move,"1,010 sqft",Electronic_city,4w
16500.0,100000,Fully Furnished,2 BHK,Family,01-Dec-24,"1,050 sqft",Electronic_city,4w
29300.0,100000,Fully Furnished,2 BHK,All,Ready to Move,"1,570 sqft",Electronic_city,4w
25000.0,110000,Semi Furnished,2 BHK,Company,Ready to Move,860 sqft,Electronic_city,4w
33000.0,150000,Fully Furnished,2 BHK,Family,01-Jan-25,"1,229 sqft",Electronic_city,4w
28000.0,100000,Semi Furnished,2 BHK,Family,Ready to Move,"1,160 sqft",Electronic_city,4w
17000.0,80000,Semi Furnished,2 BHK,Family,Ready to Move,980 sqft,Electronic_city,4w
42500.0,110000,Semi Furnished,3 BHK,All,30-Nov-24,"1,300 sqft",Electronic_city,4w
46875.0,225000,Semi Furnished,3 BHK,Family,Ready to Move,"1,490 sqft",Electronic_city,4w
35000.0,100000,Unfurnished,3 BHK,All,Ready to Move,"1,500 sqft",Electronic_city,4w
26000.0,66000,Semi Furnished,2 BHK,Family,Ready to Move,965 sqft,Electronic_city,4w
11000.0,50000,Semi Furnished,2 BHK,All,Ready to Move,550 sqft,Electronic_city,4w
30911.0,200000,Semi Furnished,2 BHK,Family,Ready to Move,"1,185 sqft",Electronic_city,4w
23500.0,75000,Semi Furnished,2 BHK,All,Ready to Move,"1,100 sqft",Electronic_city,4w
40000.0,160000,Semi Furnished,3 BHK,All,30-Nov-24,"1,500 sqft",Electronic_city,4w
29000.0,250000,Semi Furnished,3 BHK,Family,Ready to Move,"1,010 sqft",Electronic_city,4w
16300.0,150000,Semi Furnished,1 RK,All,Ready to Move,470 sqft,Electronic_city,4w
24500.0,80000,Semi Furnished,2 BHK,Family,Ready to Move,"1,225 sqft",Electronic_city,4w
50000.0,200000,Semi Furnished,3 BHK,All,22-Dec-24,"1,419 sqft",Electronic_city,4w
25000.0,100000,Semi Furnished,2 BHK,"Family, Female",Ready to Move,"1,135 sqft",Electronic_city,4w
77275.0,350000,Semi Furnished,3 BHK,Family,30-Nov-24,"1,940 sqft",Electronic_city,4w
39600.0,140000,Semi Furnished,3 BHK,Family,Ready to Move,"1,260 sqft",Electronic_city,4w
42000.0,100000,Semi Furnished,2 BHK,"Female, Family",Ready to Move,"1,258 sqft",Electronic_city,4w
27700.0,132000,Semi Furnished,2 BHK,Family,Ready to Move,"1,305 sqft",Electronic_city,4w
36000.0,150000,Fully Furnished,2 BHK,All,15-Dec-24,975 sqft,Electronic_city,4w
23000.0,150000,Semi Furnished,2 BHK,Family,01-Dec-24,"1,000 sqft",Electronic_city,4w
38500.0,200000,Semi Furnished,2 BHK,All,Ready to Move,"1,150 sqft",Electronic_city,4w
28000.0,150000,Semi Furnished,3 BHK,Family,Ready to Move,"1,320 sqft",Electronic_city,4w
43000.0,150000,Semi Furnished,2 BHK,Family,Ready to Move,"1,128 sqft",Electronic_city,4w
38000.0,120000,Semi Furnished,2 BHK,All,01-Jan-25,"1,126 sqft",Electronic_city,4w
22001.0,150000,Semi Furnished,3 BHK,All,Ready to Move,"1,400 sqft",Electronic_city,4w
16000.0,60000,Semi Furnished,2 BHK,Company,01-Dec-24,952 sqft,Electronic_city,4w
4000.0,1300000,Semi Furnished,2 BHK,All,Ready to Move,"1,390 sqft",Electronic_city,4w
31500.0,150000,Semi Furnished,3 BHK,Family,01-Dec-24,"1,285 sqft",Electronic_city,4w
22500.0,200000,Semi Furnished,2 BHK,Family,Ready to Move,900 sqft,Electronic_city,4w
41000.0,150000,Semi Furnished,2 BHK,Family,Ready to Move,"1,200 sqft",Electronic_city,4w
44000.0,200000,Unfurnished,3 BHK,All,28-Dec-24,"1,545 sqft",Electronic_city,4w
21000.0,100000,Fully Furnished,2 BHK,Family,Ready to Move,"1,065 sqft",Electronic_city,4w
30000.0,150000,Semi Furnished,2 BHK,Male,Ready to Move,"1,070 sqft",Electronic_city,4w
22000.0,528000,Semi Furnished,2 BHK,Family,Ready to Move,600 sqft,Electronic_city,4w
52000.0,180000,Semi Furnished,3 BHK,All,Ready to Move,"1,625 sqft",Electronic_city,4w
18500.0,80000,Semi Furnished,2 BHK,Family,Ready to Move,"1,200 sqft",Electronic_city,4w
42000.0,125000,Semi Furnished,3 BHK,Family,Ready to Move,"1,511 sqft",Electronic_city,4w
32000.0,120000,Semi Furnished,1 BHK,All,Ready to Move,618 sqft,Electronic_city,4w
25000.0,75000,Fully Furnished,2 BHK,All,Ready to Move,932 sqft,Electronic_city,4w
39500.0,100000,Semi Furnished,3 BHK,All,01-Jan-25,"1,500 sqft",Electronic_city,4w
71500.0,300000,Fully Furnished,3 BHK,Female,Ready to Move,"1,650 sqft",Electronic_city,4w
45000.0,150000,Fully Furnished,2 BHK,All,Ready to Move,"1,800 sqft",Electronic_city,4w
17000.0,100000,Fully Furnished,3 BHK,Company,Ready to Move,"1,800 sqft",Electronic_city,4w
33000.0,200000,Fully Furnished,2 BHK,All,Ready to Move,"1,180 sqft",Electronic_city,4w
28000.0,250000,Fully Furnished,2 BHK,Family,Ready to Move,"1,089 sqft",Electronic_city,4w
45000.0,200000,Semi Furnished,2 BHK,Company,Ready to Move,"1,249 sqft",Electronic_city,4w
71200.0,300000,Fully Furnished,3 BHK,All,Ready to Move,"1,650 sqft",Electronic_city,4w
21800.0,60000,Semi Furnished,2 BHK,Family,Ready to Move,650 sqft,Electronic_city,4w
33654.0,120000,Semi Furnished,2 BHK,Family,01-Dec-24,"1,045 sqft",Electronic_city,4w
11000.0,80000,Semi Furnished,2 BHK,Family,Ready to Move,762 sqft,Electronic_city,4w
32032.0,250000,Semi Furnished,3 BHK,Family,Ready to Move,"1,544 sqft",Electronic_city,4w
27200.0,100000,Fully Furnished,2 BHK,Family,Ready to Move,"1,055 sqft",Electronic_city,4w
51300.0,200000,Semi Furnished,3 BHK,Family,Ready to Move,"1,708 sqft",Electronic_city,4w
42000.0,200000,Semi Furnished,3 BHK,Family,Ready to Move,"1,253 sqft",Electronic_city,4w
32500.0,150000,Fully Furnished,2 BHK,Family,Ready to Move,972 sqft,Electronic_city,4w
16200.0,75000,Semi Furnished,2 BHK,All,01-Dec-24,985 sqft,Electronic_city,4w
60000.0,250000,Semi Furnished,2 BHK,All,Ready to Move,"1,359 sqft",Electronic_city,4w
28000.0,150000,Semi Furnished,3 BHK,Family,Ready to Move,"1,566 sqft",Electronic_city,4w
32750.0,150000,Semi Furnished,2 BHK,"Family, Bachelor",Ready to Move,"1,031 sqft",Electronic_city,4w
32500.0,110000,Semi Furnished,2 BHK,Family,Ready to Move,965 sqft,Electronic_city,4w
33000.0,150000,Semi Furnished,3 BHK,All,Ready to Move,"1,150 sqft",Electronic_city,4w
25001.0,150000,Semi Furnished,3 BHK,Company,Ready to Move,"1,010 sqft",Electronic_city,4w
25000.0,90000,Fully Furnished,2 BHK,Family,01-Dec-24,700 sqft,Electronic_city,4w
30000.0,150000,Semi Furnished,3 BHK,Company,Ready to Move,"1,050 sqft",Electronic_city,4w
29000.0,100000,Semi Furnished,3 BHK,Family,01-Dec-24,"1,325 sqft",Electronic_city,4w
45000.0,200000,Semi Furnished,3 BHK,Family,01-Dec-24,"1,490 sqft",Electronic_city,4w
50000.0,400000,Semi Furnished,3 BHK,Family,Ready to Move,"1,495 sqft",Electronic_city,4w
41000.0,200000,Semi Furnished,3 BHK,All,Ready to Move,"1,600 sqft",Electronic_city,4w
35000.0,150000,Semi Furnished,2 BHK,All,Ready to Move,965 sqft,Electronic_city,4w
28000.0,150000,Semi Furnished,3 BHK,Family,Ready to Move,"1,350 sqft",Electronic_city,4w
38000.0,200000,Unfurnished,3 BHK,All,Ready to Move,"1,517 sqft",Electronic_city,4w
37000.0,150000,Fully Furnished,3 BHK,Family,Ready to Move,"1,305 sqft",Electronic_city,4w
28000.0,200000,Semi Furnished,2 BHK,Family,Ready to Move,856 sqft,Electronic_city,4w
36000.0,200000,Semi Furnished,3 BHK,All,30-Nov-24,"1,517 sqft",Electronic_city,4w
28000.0,75000,Fully Furnished,2 BHK,All,Ready to Move,674 sqft,Electronic_city,4w
23500.0,50000,Fully Furnished,2 BHK,Company,Ready to Move,814 sqft,Electronic_city,4w
27500.0,150000,Fully Furnished,2 BHK,Family,Ready to Move,"1,331 sqft",Electronic_city,4w
66000.0,500000,Fully Furnished,3 BHK,Family,Ready to Move,"1,639 sqft",Electronic_city,4w
50000.0,200000,Semi Furnished,3 BHK,Family,Ready to Move,"1,395 sqft",Electronic_city,4w
31500.0,150000,Fully Furnished,3 BHK,Family,Ready to Move,"1,250 sqft",Electronic_city,4w
76000.0,255000,Fully Furnished,3 BHK,All,Ready to Move,"1,875 sqft",Electronic_city,4w
45000.0,300000,Semi Furnished,3 BHK,All,29-Nov-24,"1,500 sqft",Electronic_city,4w
22000.0,100000,Semi Furnished,2 BHK,All,Ready to Move,"1,080 sqft",Electronic_city,4w
22000.0,50000,Semi Furnished,2 BHK,Family,01-Dec-24,"1,200 sqft",Electronic_city,4w
48000.0,252000,Semi Furnished,3 BHK,All,01-Dec-24,"1,640 sqft",Electronic_city,4w
34000.0,150000,Semi Furnished,2 BHK,Family,02-Dec-24,"1,360 sqft",Electronic_city,4w
47885.0,200000,Semi Furnished,3 BHK,Family,01-Jan-25,"1,395 sqft",Electronic_city,4w
25000.0,150000,Semi Furnished,3 BHK,All,01-Dec-24,999 sqft,Electronic_city,4w
28000.0,100000,Semi Furnished,2 BHK,All,10-Jan-25,910 sqft,Electronic_city,4w
32600.0,120000,Semi Furnished,3 BHK,All,Ready to Move,"1,360 sqft",Electronic_city,4w
15000.0,50000,Semi Furnished,2 BHK,Family,07-Dec-24,"1,200 sqft",Electronic_city,4w
22050.0,80000,Fully Furnished,1 BHK,All,04-Dec-24,900 sqft,Electronic_city,4w
43750.0,250000,Fully Furnished,3 BHK,"Family, Bachelor",Ready to Move,"1,508 sqft",Electronic_city,4w
38000.0,200000,Semi Furnished,3 BHK,All,Ready to Move,"1,400 sqft",Electronic_city,4w
40000.0,200000,Unfurnished,3 BHK,Family,Ready to Move,"1,435 sqft",Electronic_city,4w
43000.0,250000,Fully Furnished,3 BHK,Family,01-Dec-24,"1,517 sqft",Electronic_city,4w
18500.0,100000,Semi Furnished,2 BHK,Family,08-Dec-24,"1,250 sqft",Electronic_city,4w
25866.0,80000,Fully Furnished,2 BHK,Family,01-Dec-24,622 sqft,Electronic_city,4w
25000.0,70000,Semi Furnished,2 BHK,Family,03-Dec-24,"1,250 sqft",Electronic_city,4w
32290.0,84000,Semi Furnished,3 BHK,Family,01-Dec-24,"1,430 sqft",Electronic_city,4w
21000.0,100000,Semi Furnished,2 BHK,Family,05-Dec-24,"1,175 sqft",Electronic_city,4w
27000.0,150000,Fully Furnished,2 BHK,Family,Ready to Move,"1,050 sqft",Electronic_city,4w
27000.0,100000,Semi Furnished,2 BHK,Family,01-Dec-24,"1,250 sqft",Electronic_city,4w
31000.0,250000,Semi Furnished,2 BHK,Family,01-Dec-24,"1,290 sqft",Electronic_city,4w
19000.0,60000,Fully Furnished,2 BHK,Family,01-Dec-24,"1,200 sqft",Electronic_city,4w
27000.0,100000,Semi Furnished,2 BHK,All,30-Nov-24,"1,140 sqft",Electronic_city,4w
45000.0,120000,Semi Furnished,3 BHK,All,Ready to Move,"1,570 sqft",Electronic_city,4w
31843.0,150000,Semi Furnished,1 BHK,All,05-Dec-24,618 sqft,Electronic_city,4w
15500.0,50000,Semi Furnished,1 BHK,Family,Ready to Move,600 sqft,Electronic_city,4w
28000.0,150000,Semi Furnished,3 BHK,Family,Ready to Move,"1,010 sqft",Electronic_city,4w
16500.0,150000,Fully Furnished,2 BHK,All,10-Dec-24,"1,100 sqft",Electronic_city,4w
27000.0,100000,Semi Furnished,2 BHK,Family,01-Dec-24,"1,055 sqft",Electronic_city,4w
21000.0,50000,Semi Furnished,2 BHK,All,07-Dec-24,600 sqft,Electronic_city,4w
18000.0,40000,Fully Furnished,1 BHK,All,06-Dec-24,450 sqft,Electronic_city,4w
31800.0,100000,Semi Furnished,3 BHK,All,02-Dec-24,"1,300 sqft",Electronic_city,4w
35500.0,100000,Semi Furnished,2 BHK,All,30-Nov-24,974 sqft,Electronic_city,4w
35000.0,300000,Semi Furnished,2 BHK,Family,Ready to Move,"1,400 sqft",Electronic_city,4w
22000.0,75000,Fully Furnished,2 BHK,Family,06-Dec-24,910 sqft,Electronic_city,4w
27000.0,50000,Fully Furnished,1 BHK,All,Ready to Move,675 sqft,Electronic_city,4w
47700.0,180000,Semi Furnished,3 BHK,All,30-Nov-24,"1,340 sqft",Electronic_city,4w
35000.0,150000,Semi Furnished,3 BHK,Family,02-Dec-24,"1,490 sqft",Electronic_city,4w
28100.0,126000,Semi Furnished,1 BHK,All,04-Dec-24,610 sqft,Electronic_city,4w
11500.0,40000,Semi Furnished,2 BHK,Family,Ready to Move,"1,125 sqft",Electronic_city,4w
27100.0,110000,Semi Furnished,2 BHK,All,Ready to Move,"1,185 sqft",Electronic_city,4w
47800.0,250000,Fully Furnished,2 BHK,All,01-Dec-24,"1,265 sqft",Electronic_city,4w
32800.0,120000,Fully Furnished,2 BHK,All,30-Nov-24,"1,141 sqft",Electronic_city,4w
13000.0,50000,Semi Furnished,2 BHK,Family,Ready to Move,900 sqft,Electronic_city,4w
25000.0,100000,Semi Furnished,2 BHK,All,03-Dec-24,"1,300 sqft",Electronic_city,4w
20500.0,100000,Semi Furnished,2 BHK,Family,01-Dec-24,"1,050 sqft",Electronic_city,4w
33000.0,150000,Fully Furnished,2 BHK,Family,Ready to Move,"1,250 sqft",Electronic_city,4w
12000.0,50000,Semi Furnished,1 BHK,Family,Ready to Move,400 sqft,Electronic_city,4w
22000.0,100000,Semi Furnished,3 BHK,All,31-Dec-24,"1,269 sqft",Electronic_city,4w
31000.0,100000,Fully Furnished,2 BHK,All,15-Dec-24,"1,031 sqft",Electronic_city,4w
45585.0,250000,Semi Furnished,2 BHK,All,01-Jan-25,"1,260 sqft",Electronic_city,4w
20000.0,80000,Semi Furnished,2 BHK,All,Ready to Move,650 sqft,Electronic_city,4w
27500.0,100000,Semi Furnished,3 BHK,All,Ready to Move,"1,010 sqft",Electronic_city,4w
35000.0,150000,Semi Furnished,2 BHK,All,30-Nov-24,"1,045 sqft",Electronic_city,4w
33333.0,150000,Semi Furnished,3 BHK,All,30-Nov-24,"1,500 sqft",Electronic_city,4w
31500.0,100000,Semi Furnished,3 BHK,Family,05-Dec-24,"1,450 sqft",Electronic_city,4w
17600.0,80000,Semi Furnished,1 BHK,All,05-Dec-24,660 sqft,Electronic_city,4w
38000.0,150000,Semi Furnished,2 BHK,All,01-Dec-24,"1,325 sqft",Electronic_city,4w
21300.0,80000,Semi Furnished,2 BHK,All,01-Dec-24,"1,000 sqft",Electronic_city,4w
50000.0,300000,Semi Furnished,3 BHK,All,Ready to Move,"1,750 sqft",Electronic_city,4w
25800.0,100000,Fully Furnished,1 BHK,"Family, Female",01-Dec-24,589 sqft,Electronic_city,4w
31000.0,110000,Fully Furnished,2 BHK,All,29-Nov-24,"1,150 sqft",Electronic_city,4w
24500.0,200000,Semi Furnished,3 BHK,Family,Ready to Move,"1,010 sqft",Electronic_city,4w
23000.0,92000,Semi Furnished,2 BHK,Family,01-Dec-24,900 sqft,Electronic_city,4w
20500.0,120000,Semi Furnished,2 BHK,Family,15-Dec-24,"1,150 sqft",Electronic_city,4w
27000.0,150000,Semi Furnished,2 BHK,Family,Ready to Move,"1,350 sqft",Electronic_city,4w
25500.0,80000,Semi Furnished,1 BHK,Family,Ready to Move,446 sqft,Electronic_city,4w
32000.0,200000,Semi Furnished,3 BHK,Family,15-Dec-24,"15,000 sqft",Electronic_city,4w
21500.0,60000,Semi Furnished,2 BHK,Family,01-Dec-24,"1,003 sqft",Electronic_city,4w
15000.0,70000,Unfurnished,2 BHK,Family,01-Jan-25,800 sqft,Electronic_city,4w
27785.0,125000,Semi Furnished,2 BHK,Family,Ready to Move,"1,190 sqft",Electronic_city,4w
20500.0,100000,Fully Furnished,2 BHK,Family,01-Dec-24,"1,130 sqft",Electronic_city,4w
30000.0,100000,Semi Furnished,2 BHK,All,30-Nov-24,900 sqft,Electronic_city,4w
25000.0,100000,Semi Furnished,2 BHK,"Family, Bachelor",01-Dec-24,"1,110 sqft",Electronic_city,4w
29000.0,250000,Semi Furnished,2 BHK,All,09-Dec-24,860 sqft,Electronic_city,4w
13000.0,125000,Semi Furnished,1 BHK,All,Ready to Move,"1,000 sqft",Electronic_city,4w
25000.0,100000,Unfurnished,1 BHK,Family,Ready to Move,680 sqft,Electronic_city,4w
8000.0,24000,Semi Furnished,1 BHK,All,Ready to Move,450 sqft,Electronic_city,4w
33900.0,200000,Semi Furnished,1 BHK,Family,Ready to Move,630 sqft,Electronic_city,4w
46000.0,250000,Semi Furnished,3 BHK,Company,01-Dec-24,"1,374 sqft",Electronic_city,4w
36000.0,200000,Semi Furnished,2 BHK,Family,Ready to Move,"1,200 sqft",Electronic_city,4w
32500.0,120000,Semi Furnished,2 BHK,Family,Ready to Move,"1,150 sqft",Electronic_city,4w
18000.0,180000,Fully Furnished,2 BHK,Family,30-Nov-24,880 sqft,Electronic_city,4w
